mgrs_tile,eco_id,mgrs_tile_3
47PRQ,ecoregions,47P
48PTA,ecoregions,48P
48PUU,ecoregions,48P
47PRN,ecoregions,47P
48PVR,ecoregions,48P
48PVT,ecoregions,48P
48PVS,ecoregions,48P
47PRR,ecoregions,47P
13QCG,ecoregions,13Q
13QEF,ecoregions,13Q
13RBH,ecoregions,13R
12RYN,ecoregions,12R
13QFE,ecoregions,13Q
12RYP,ecoregions,12R
13QEC,ecoregions,13Q
13QEE,ecoregions,13Q
13QFD,ecoregions,13Q
13RBJ,ecoregions,13R
13QFF,ecoregions,13Q
12RXS,ecoregions,12R
13QDE,ecoregions,13Q
13QDG,ecoregions,13Q
12RZN,ecoregions,12R
12RYR,ecoregions,12R
12RYS,ecoregions,12R
13RCH,ecoregions,13R
13QCF,ecoregions,13Q
13QDF,ecoregions,13Q
13QDD,ecoregions,13Q
13RCJ,ecoregions,13R
13QGD,ecoregions,13Q
12QZM,ecoregions,12Q
12RYQ,ecoregions,12R
13QBG,ecoregions,13Q
12RZP,ecoregions,12R
13RBL,ecoregions,13R
13RBK,ecoregions,13R
12RXR,ecoregions,12R
13QFC,ecoregions,13Q
13QED,ecoregions,13Q
13RCK,ecoregions,13R
13RDH,ecoregions,13R
12RXQ,ecoregions,12R
13QGC,ecoregions,13Q
33LVH,ecoregions,33L
33LVJ,ecoregions,33L
34LCM,ecoregions,34L
34LBN,ecoregions,34L
34LDL,ecoregions,34L
33LXD,ecoregions,33L
33LYG,ecoregions,33L
34LBR,ecoregions,34L
33KVB,ecoregions,33K
33LZF,ecoregions,33L
33LZL,ecoregions,33L
33LWF,ecoregions,33L
33LZG,ecoregions,33L
33LWH,ecoregions,33L
34LBJ,ecoregions,34L
33LXC,ecoregions,33L
33LYJ,ecoregions,33L
33LUC,ecoregions,33L
33LWK,ecoregions,33L
33LXG,ecoregions,33L
34MCU,ecoregions,34M
33LZE,ecoregions,33L
33LWL,ecoregions,33L
33MZP,ecoregions,33M
34LDP,ecoregions,34L
33LWC,ecoregions,33L
34LBQ,ecoregions,34L
33LZK,ecoregions,33L
34LDN,ecoregions,34L
34MBS,ecoregions,34M
33MYP,ecoregions,33M
33LWD,ecoregions,33L
34LDK,ecoregions,34L
34LCP,ecoregions,34L
34LBP,ecoregions,34L
33LUE,ecoregions,33L
34LDM,ecoregions,34L
33LYE,ecoregions,33L
34LCL,ecoregions,34L
34LBM,ecoregions,34L
34LCQ,ecoregions,34L
33LVF,ecoregions,33L
33LYF,ecoregions,33L
33MZN,ecoregions,33M
33LVE,ecoregions,33L
33LVG,ecoregions,33L
33LZH,ecoregions,33L
33LXK,ecoregions,33L
33LZJ,ecoregions,33L
33LYC,ecoregions,33L
33LYD,ecoregions,33L
33LWG,ecoregions,33L
33LXH,ecoregions,33L
34MBU,ecoregions,34M
33LYK,ecoregions,33L
33LUD,ecoregions,33L
33LXJ,ecoregions,33L
34LEP,ecoregions,34L
33MZM,ecoregions,33M
33LWE,ecoregions,33L
33LYL,ecoregions,33L
34LDQ,ecoregions,34L
33LTD,ecoregions,33L
34MCT,ecoregions,34M
34LEN,ecoregions,34L
34LCK,ecoregions,34L
34MBT,ecoregions,34M
33LXE,ecoregions,33L
33LZD,ecoregions,33L
33LWJ,ecoregions,33L
33LXF,ecoregions,33L
34LBL,ecoregions,34L
33LVD,ecoregions,33L
33KUB,ecoregions,33K
34LCN,ecoregions,34L
33LVC,ecoregions,33L
34LBK,ecoregions,34L
33MYN,ecoregions,33M
34LCR,ecoregions,34L
34MCS,ecoregions,34M
33LYH,ecoregions,33L
33LVK,ecoregions,33L
33LXL,ecoregions,33L
34LEQ,ecoregions,34L
34LDR,ecoregions,34L
31NHE,ecoregions,31N
32NKL,ecoregions,32N
32NKM,ecoregions,32N
31NHG,ecoregions,31N
31NGF,ecoregions,31N
31NHF,ecoregions,31N
31NGG,ecoregions,31N
32NKK,ecoregions,32N
32NLL,ecoregions,32N
16QHL,ecoregions,16Q
17QRC,ecoregions,17Q
18QTJ,ecoregions,18Q
16QGK,ecoregions,16Q
17QMF,ecoregions,17Q
16QHK,ecoregions,16Q
17QPD,ecoregions,17Q
17QLF,ecoregions,17Q
17QQD,ecoregions,17Q
17QQE,ecoregions,17Q
17QNF,ecoregions,17Q
17QLE,ecoregions,17Q
17QKD,ecoregions,17Q
17QKF,ecoregions,17Q
17QPE,ecoregions,17Q
17QQC,ecoregions,17Q
17QNE,ecoregions,17Q
17QME,ecoregions,17Q
17QKE,ecoregions,17Q
17QRD,ecoregions,17Q
17QLD,ecoregions,17Q
18QTH,ecoregions,18Q
36SXD,ecoregions,36S
36SWD,ecoregions,36S
36SXE,ecoregions,36S
36SVD,ecoregions,36S
36SVE,ecoregions,36S
36SWE,ecoregions,36S
45WVP,ecoregions,45W
43WES,ecoregions,43W
43WDV,ecoregions,43W
43XDB,ecoregions,43X
42XVF,ecoregions,42X
45WVS,ecoregions,45W
41WPP,ecoregions,41W
43WDS,ecoregions,43W
42WXA,ecoregions,42W
43WDU,ecoregions,43W
43WDQ,ecoregions,43W
42WWC,ecoregions,42W
41WNQ,ecoregions,41W
44WNA,ecoregions,44W
42XVG,ecoregions,42X
43XDA,ecoregions,43X
44WPA,ecoregions,44W
43WEQ,ecoregions,43W
42WWA,ecoregions,42W
41WNP,ecoregions,41W
42WXC,ecoregions,42W
43WDP,ecoregions,43W
42WXD,ecoregions,42W
43WEN,ecoregions,43W
44WNC,ecoregions,44W
42XWG,ecoregions,42X
44XMG,ecoregions,44X
43WDN,ecoregions,43W
44WMA,ecoregions,44W
44WPC,ecoregions,44W
43WEU,ecoregions,43W
43WFR,ecoregions,43W
42WWU,ecoregions,42W
44WMU,ecoregions,44W
44WMC,ecoregions,44W
42WWB,ecoregions,42W
41WPS,ecoregions,41W
43WFP,ecoregions,43W
44WPU,ecoregions,44W
43WEP,ecoregions,43W
45WVR,ecoregions,45W
42XXF,ecoregions,42X
45WVQ,ecoregions,45W
44WNU,ecoregions,44W
44WPV,ecoregions,44W
43WER,ecoregions,43W
41WPR,ecoregions,41W
42WXU,ecoregions,42W
42WVA,ecoregions,42W
43WFS,ecoregions,43W
41WPT,ecoregions,41W
42WVC,ecoregions,42W
41XPA,ecoregions,41X
42WXE,ecoregions,42W
44WMV,ecoregions,44W
43WFV,ecoregions,43W
42WVV,ecoregions,42W
44WNV,ecoregions,44W
43WFQ,ecoregions,43W
43XFA,ecoregions,43X
44WME,ecoregions,44W
42XWF,ecoregions,42X
43WDR,ecoregions,43W
42WVD,ecoregions,42W
41WPV,ecoregions,41W
43WEV,ecoregions,43W
44WMD,ecoregions,44W
44WNE,ecoregions,44W
43XEA,ecoregions,43X
42WWV,ecoregions,42W
44WPB,ecoregions,44W
42WWD,ecoregions,42W
43XEB,ecoregions,43X
42WVU,ecoregions,42W
42WVE,ecoregions,42W
44WND,ecoregions,44W
42WWE,ecoregions,42W
43WDT,ecoregions,43W
44WNB,ecoregions,44W
44XMF,ecoregions,44X
41WPU,ecoregions,41W
43WFU,ecoregions,43W
42WXB,ecoregions,42W
42WXV,ecoregions,42W
41WPQ,ecoregions,41W
45WVT,ecoregions,45W
42WVB,ecoregions,42W
44WMB,ecoregions,44W
43WET,ecoregions,43W
43WFT,ecoregions,43W
42SYF,ecoregions,42S
42SXG,ecoregions,42S
42SXD,ecoregions,42S
42SWE,ecoregions,42S
42SXE,ecoregions,42S
42SWD,ecoregions,42S
42SWF,ecoregions,42S
42SYG,ecoregions,42S
42SYH,ecoregions,42S
42SYE,ecoregions,42S
42SXF,ecoregions,42S
42SXH,ecoregions,42S
38SMA,ecoregions,38S
39STR,ecoregions,39S
38SPA,ecoregions,38S
38SPB,ecoregions,38S
38SNB,ecoregions,38S
38SQA,ecoregions,38S
39RUP,ecoregions,39R
38SMB,ecoregions,38S
38RQV,ecoregions,38R
39RUQ,ecoregions,39R
38RQU,ecoregions,38R
38SNA,ecoregions,38S
39RTQ,ecoregions,39R
38RPV,ecoregions,38R
38RNV,ecoregions,38R
39RTP,ecoregions,39R
55KDU,ecoregions,55K
55JEL,ecoregions,55J
56KLU,ecoregions,56K
55KFP,ecoregions,55K
55KDS,ecoregions,55K
56HKK,ecoregions,56H
56KLV,ecoregions,56K
55KHP,ecoregions,55K
56JKN,ecoregions,56J
56JLS,ecoregions,56J
55JEJ,ecoregions,55J
55KFT,ecoregions,55K
55KEQ,ecoregions,55K
55KHR,ecoregions,55K
56JMP,ecoregions,56J
55HFE,ecoregions,55H
55KFQ,ecoregions,55K
55JGL,ecoregions,55J
55JGH,ecoregions,55J
55KET,ecoregions,55K
56JLT,ecoregions,56J
56KKV,ecoregions,56K
56KKU,ecoregions,56K
55JFL,ecoregions,55J
56JKL,ecoregions,56J
55JHM,ecoregions,55J
55JDN,ecoregions,55J
56JKM,ecoregions,56J
55KGS,ecoregions,55K
56JKQ,ecoregions,56J
55JDL,ecoregions,55J
55JFM,ecoregions,55J
55JEG,ecoregions,55J
55HGE,ecoregions,55H
55JGK,ecoregions,55J
55JFJ,ecoregions,55J
55JEN,ecoregions,55J
56JKS,ecoregions,56J
55JEM,ecoregions,55J
55JGJ,ecoregions,55J
55JFF,ecoregions,55J
55JGM,ecoregions,55J
56JLR,ecoregions,56J
55JDM,ecoregions,55J
55KDT,ecoregions,55K
55KDP,ecoregions,55K
55KFR,ecoregions,55K
55KES,ecoregions,55K
55KGP,ecoregions,55K
55JFK,ecoregions,55J
56JKT,ecoregions,56J
56JKP,ecoregions,56J
56JKR,ecoregions,56J
56JMR,ecoregions,56J
55JGF,ecoregions,55J
55KEP,ecoregions,55K
55KDQ,ecoregions,55K
55KGR,ecoregions,55K
55KCS,ecoregions,55K
56JLQ,ecoregions,56J
55JEH,ecoregions,55J
55JFG,ecoregions,55J
55KFU,ecoregions,55K
55JGG,ecoregions,55J
55KCP,ecoregions,55K
55KFS,ecoregions,55K
55JCN,ecoregions,55J
55KER,ecoregions,55K
55KHQ,ecoregions,55K
55JFH,ecoregions,55J
55KEU,ecoregions,55K
56JLP,ecoregions,56J
55JHN,ecoregions,55J
55KDR,ecoregions,55K
56JMQ,ecoregions,56J
55JFN,ecoregions,55J
56KKA,ecoregions,56K
55JGN,ecoregions,55J
55KGQ,ecoregions,55K
41ULR,ecoregions,41U
40TGS,ecoregions,40T
43UDP,ecoregions,43U
40UFA,ecoregions,40U
42TWT,ecoregions,42T
42UUV,ecoregions,42U
42TUS,ecoregions,42T
39TYN,ecoregions,39T
41UPQ,ecoregions,41U
43TFN,ecoregions,43T
41TQN,ecoregions,41T
41TML,ecoregions,41T
41TPN,ecoregions,41T
39TXN,ecoregions,39T
42UYU,ecoregions,42U
44UMU,ecoregions,44U
42UUU,ecoregions,42U
41UPR,ecoregions,41U
43TEM,ecoregions,43T
39UYQ,ecoregions,39U
43TEN,ecoregions,43T
39UXP,ecoregions,39U
42UXU,ecoregions,42U
42UVU,ecoregions,42U
41UMP,ecoregions,41U
44UNV,ecoregions,44U
40TDS,ecoregions,40T
41UQR,ecoregions,41U
44ULV,ecoregions,44U
42UYV,ecoregions,42U
43TDN,ecoregions,43T
44TLS,ecoregions,44T
44ULU,ecoregions,44U
43UEQ,ecoregions,43U
39UWR,ecoregions,39U
39UWQ,ecoregions,39U
43TCM,ecoregions,43T
42TXT,ecoregions,42T
40UCV,ecoregions,40U
40UEU,ecoregions,40U
43TGM,ecoregions,43T
41UQP,ecoregions,41U
41ULQ,ecoregions,41U
42UUA,ecoregions,42U
41UMS,ecoregions,41U
43UGR,ecoregions,43U
41UNQ,ecoregions,41U
43UFP,ecoregions,43U
42TWS,ecoregions,42T
44UMA,ecoregions,44U
41TLL,ecoregions,41T
44TMS,ecoregions,44T
41TNM,ecoregions,41T
42TYS,ecoregions,42T
43TGN,ecoregions,43T
41UNS,ecoregions,41U
42UVV,ecoregions,42U
41UMR,ecoregions,41U
43UGP,ecoregions,43U
43UFQ,ecoregions,43U
40TCT,ecoregions,40T
39UXS,ecoregions,39U
41TMN,ecoregions,41T
42UWU,ecoregions,42U
44UNA,ecoregions,44U
42UWV,ecoregions,42U
41UPP,ecoregions,41U
42UVA,ecoregions,42U
40UCA,ecoregions,40U
44TMT,ecoregions,44T
40TFR,ecoregions,40T
42TVT,ecoregions,42T
43UGS,ecoregions,43U
40TFT,ecoregions,40T
44ULA,ecoregions,44U
41TPM,ecoregions,41T
40TDT,ecoregions,40T
40UDU,ecoregions,40U
43TCN,ecoregions,43T
42UXV,ecoregions,42U
41TLM,ecoregions,41T
41TLN,ecoregions,41T
41UMQ,ecoregions,41U
40TGT,ecoregions,40T
43UEP,ecoregions,43U
41ULP,ecoregions,41U
40UGV,ecoregions,40U
39UWS,ecoregions,39U
41TNN,ecoregions,41T
43TFM,ecoregions,43T
40TGR,ecoregions,40T
43TDM,ecoregions,43T
41UNR,ecoregions,41U
40TET,ecoregions,40T
40UDV,ecoregions,40U
40UEV,ecoregions,40U
43UDQ,ecoregions,43U
40UCU,ecoregions,40U
42UXA,ecoregions,42U
39UXR,ecoregions,39U
44UMB,ecoregions,44U
42TVS,ecoregions,42T
43UCQ,ecoregions,43U
42TYT,ecoregions,42T
40TES,ecoregions,40T
44UMV,ecoregions,44U
41TQM,ecoregions,41T
40UGA,ecoregions,40U
41TMM,ecoregions,41T
44TLT,ecoregions,44T
43UCP,ecoregions,43U
40TCS,ecoregions,40T
44ULB,ecoregions,44U
42UWA,ecoregions,42U
43UGQ,ecoregions,43U
42TUT,ecoregions,42T
41UNP,ecoregions,41U
39TYM,ecoregions,39T
40UGU,ecoregions,40U
40UFV,ecoregions,40U
41UQQ,ecoregions,41U
39UYP,ecoregions,39U
42TXS,ecoregions,42T
40UFU,ecoregions,40U
40TFS,ecoregions,40T
39UYR,ecoregions,39U
39UXQ,ecoregions,39U
58FGG,ecoregions,58F
60FXK,ecoregions,60F
60FXL,ecoregions,60F
01GBH,ecoregions,01G
59FLB,ecoregions,59F
58FEJ,ecoregions,58F
58FEK,ecoregions,58F
60GXN,ecoregions,60G
57FVV,ecoregions,57F
29TQG,ecoregions,29T
30SUJ,ecoregions,30S
29TNF,ecoregions,29T
30TVM,ecoregions,30T
29TPH,ecoregions,29T
30TTK,ecoregions,30T
30TUK,ecoregions,30T
30TWN,ecoregions,30T
30TTL,ecoregions,30T
29SQD,ecoregions,29S
29TQH,ecoregions,29T
29TQF,ecoregions,29T
30TUL,ecoregions,30T
30STJ,ecoregions,30S
30TTM,ecoregions,30T
29TNG,ecoregions,29T
30TUN,ecoregions,30T
29TNH,ecoregions,29T
29SPD,ecoregions,29S
29TPE,ecoregions,29T
29TPF,ecoregions,29T
29TQE,ecoregions,29T
29TNE,ecoregions,29T
30TWM,ecoregions,30T
30TVN,ecoregions,30T
29TPG,ecoregions,29T
30TUM,ecoregions,30T
42SWE,ecoregions,42S
42SXD,ecoregions,42S
42RUP,ecoregions,42R
42RVS,ecoregions,42R
43SBU,ecoregions,43S
42SVE,ecoregions,42S
43SCS,ecoregions,43S
42RUT,ecoregions,42R
42SYD,ecoregions,42S
41RPL,ecoregions,41R
41RMJ,ecoregions,41R
41RNK,ecoregions,41R
42RUN,ecoregions,42R
41RQM,ecoregions,41R
42RXT,ecoregions,42R
42RVV,ecoregions,42R
42RTR,ecoregions,42R
42RTQ,ecoregions,42R
42RWV,ecoregions,42R
42SWA,ecoregions,42S
42RXU,ecoregions,42R
42SYC,ecoregions,42S
42SUA,ecoregions,42S
42SXA,ecoregions,42S
42RWS,ecoregions,42R
42RTS,ecoregions,42R
42RUU,ecoregions,42R
42RTT,ecoregions,42R
42RTV,ecoregions,42R
41RNJ,ecoregions,41R
41RPM,ecoregions,41R
42RXV,ecoregions,42R
41RQN,ecoregions,41R
43SCT,ecoregions,43S
41RRJ,ecoregions,41R
41RQK,ecoregions,41R
43SCR,ecoregions,43S
42RVT,ecoregions,42R
41RPK,ecoregions,41R
42RTU,ecoregions,42R
42RUR,ecoregions,42R
42SXE,ecoregions,42S
42SYA,ecoregions,42S
43SDS,ecoregions,43S
42SXC,ecoregions,42S
42SVD,ecoregions,42S
42SVA,ecoregions,42S
41RQL,ecoregions,41R
41RPN,ecoregions,41R
41RNL,ecoregions,41R
42RUQ,ecoregions,42R
42RTP,ecoregions,42R
43SBS,ecoregions,43S
42SWC,ecoregions,42S
42SYB,ecoregions,42S
42RUV,ecoregions,42R
42SYE,ecoregions,42S
42RWU,ecoregions,42R
42SWB,ecoregions,42S
43SBR,ecoregions,43S
42RVU,ecoregions,42R
42SWD,ecoregions,42S
41RNM,ecoregions,41R
41RPJ,ecoregions,41R
41RQP,ecoregions,41R
42SVB,ecoregions,42S
43SDR,ecoregions,43S
43SBT,ecoregions,43S
42RUS,ecoregions,42R
41RQJ,ecoregions,41R
42SXB,ecoregions,42S
41RMK,ecoregions,41R
42RWT,ecoregions,42R
55MCP,ecoregions,55M
55MCQ,ecoregions,55M
55MEN,ecoregions,55M
55MDP,ecoregions,55M
55MEP,ecoregions,55M
55MDN,ecoregions,55M
52NGJ,ecoregions,52N
52NHK,ecoregions,52N
53NMJ,ecoregions,53N
52NHL,ecoregions,52N
53NMH,ecoregions,53N
53NLH,ecoregions,53N
53NKE,ecoregions,53N
53PMK,ecoregions,53P
06KVU,ecoregions,06K
05KRQ,ecoregions,05K
05KPR,ecoregions,05K
05KLR,ecoregions,05K
06KTV,ecoregions,06K
05KNR,ecoregions,05K
06JYQ,ecoregions,06J
05KNQ,ecoregions,05K
53MRQ,ecoregions,53M
54MVV,ecoregions,54M
54MTT,ecoregions,54M
54MXT,ecoregions,54M
54MZS,ecoregions,54M
54MWV,ecoregions,54M
55MCN,ecoregions,55M
54MTS,ecoregions,54M
54MWU,ecoregions,54M
55MCM,ecoregions,55M
54MVU,ecoregions,54M
54MVS,ecoregions,54M
54LTR,ecoregions,54L
54MTU,ecoregions,54M
54MTV,ecoregions,54M
53MQR,ecoregions,53M
54MXU,ecoregions,54M
54MYT,ecoregions,54M
53MNR,ecoregions,53M
54MTA,ecoregions,54M
54MYS,ecoregions,54M
54MZT,ecoregions,54M
54MUV,ecoregions,54M
53MRR,ecoregions,53M
54MUU,ecoregions,54M
55MBN,ecoregions,55M
54MVT,ecoregions,54M
54MUT,ecoregions,54M
54MUS,ecoregions,54M
53MPQ,ecoregions,53M
53MPR,ecoregions,53M
54MXS,ecoregions,54M
54MWS,ecoregions,54M
55MBM,ecoregions,55M
53MQQ,ecoregions,53M
54LYR,ecoregions,54L
54MWT,ecoregions,54M
54LXR,ecoregions,54L
58GFQ,ecoregions,58G
58GFR,ecoregions,58G
58GGQ,ecoregions,58G
58GFP,ecoregions,58G
58GGR,ecoregions,58G
09VXC,ecoregions,09V
07VFG,ecoregions,07V
08VLM,ecoregions,08V
10VDL,ecoregions,10V
10VCJ,ecoregions,10V
10VDH,ecoregions,10V
10VCK,ecoregions,10V
08VPL,ecoregions,08V
10VCM,ecoregions,10V
09VUG,ecoregions,09V
08VPM,ecoregions,08V
08VLL,ecoregions,08V
09VXF,ecoregions,09V
09VVF,ecoregions,09V
10VDJ,ecoregions,10V
08VNM,ecoregions,08V
09VUF,ecoregions,09V
10VCH,ecoregions,10V
09VXD,ecoregions,09V
09VVG,ecoregions,09V
09VWD,ecoregions,09V
09VUD,ecoregions,09V
08VPJ,ecoregions,08V
08VNL,ecoregions,08V
09VUE,ecoregions,09V
08VMN,ecoregions,08V
09VWC,ecoregions,09V
10VEJ,ecoregions,10V
09VWG,ecoregions,09V
09VVE,ecoregions,09V
09VWF,ecoregions,09V
08VNK,ecoregions,08V
08VML,ecoregions,08V
08VMM,ecoregions,08V
10VCL,ecoregions,10V
09VXG,ecoregions,09V
07VFH,ecoregions,07V
09VXE,ecoregions,09V
10VDK,ecoregions,10V
08VLN,ecoregions,08V
09VWE,ecoregions,09V
08VPK,ecoregions,08V
09VVD,ecoregions,09V
11UQR,ecoregions,11U
12UVV,ecoregions,12U
11TQN,ecoregions,11T
11TPK,ecoregions,11T
11UQP,ecoregions,11U
11UQS,ecoregions,11U
12TUS,ecoregions,12T
12UXU,ecoregions,12U
11TPJ,ecoregions,11T
12TVT,ecoregions,12T
11UQQ,ecoregions,11U
13TCK,ecoregions,13T
12TXT,ecoregions,12T
12TVQ,ecoregions,12T
13TCL,ecoregions,13T
12UUV,ecoregions,12U
11TQJ,ecoregions,11T
12TUQ,ecoregions,12T
12UWU,ecoregions,12U
12UVU,ecoregions,12U
12TXQ,ecoregions,12T
12TUT,ecoregions,12T
12TXR,ecoregions,12T
11UPR,ecoregions,11U
13TDK,ecoregions,13T
12TUR,ecoregions,12T
11UPT,ecoregions,11U
12TVS,ecoregions,12T
11TQM,ecoregions,11T
11TQK,ecoregions,11T
12TWS,ecoregions,12T
12UUA,ecoregions,12U
12UUC,ecoregions,12U
13TDL,ecoregions,13T
12TXS,ecoregions,12T
12TYR,ecoregions,12T
12UUU,ecoregions,12U
12TWR,ecoregions,12T
11UPQ,ecoregions,11U
11TPN,ecoregions,11T
12UUB,ecoregions,12U
12TWQ,ecoregions,12T
12TYQ,ecoregions,12T
11UQT,ecoregions,11U
12TWT,ecoregions,12T
11UPS,ecoregions,11U
12TUP,ecoregions,12T
12TVR,ecoregions,12T
11TQL,ecoregions,11T
10SGE,ecoregions,10S
10SFF,ecoregions,10S
10SEF,ecoregions,10S
10SFE,ecoregions,10S
16TFQ,ecoregions,16T
16TCP,ecoregions,16T
14TQT,ecoregions,14T
15TVM,ecoregions,15T
16TEP,ecoregions,16T
14TQR,ecoregions,14T
15TXL,ecoregions,15T
15TUN,ecoregions,15T
15TWJ,ecoregions,15T
14TPT,ecoregions,14T
15TXJ,ecoregions,15T
15TUK,ecoregions,15T
14TQS,ecoregions,14T
15TUL,ecoregions,15T
16TFR,ecoregions,16T
15TYK,ecoregions,15T
15TYL,ecoregions,15T
15TVJ,ecoregions,15T
15TWH,ecoregions,15T
16TBM,ecoregions,16T
16TCR,ecoregions,16T
16TEQ,ecoregions,16T
15TWL,ecoregions,15T
16TER,ecoregions,16T
15TXK,ecoregions,15T
16TCQ,ecoregions,16T
14TPS,ecoregions,14T
15TWK,ecoregions,15T
14UQU,ecoregions,14U
16TDQ,ecoregions,16T
16TDR,ecoregions,16T
15TUM,ecoregions,15T
15TXG,ecoregions,15T
15TVL,ecoregions,15T
15TWM,ecoregions,15T
15TYG,ecoregions,15T
15TXH,ecoregions,15T
15TYJ,ecoregions,15T
15TYH,ecoregions,15T
15TVK,ecoregions,15T
10TEN,ecoregions,10T
10TEL,ecoregions,10T
10TCN,ecoregions,10T
10TDP,ecoregions,10T
10TFL,ecoregions,10T
10TDN,ecoregions,10T
10TDL,ecoregions,10T
10TDK,ecoregions,10T
10TEM,ecoregions,10T
10SDJ,ecoregions,10S
10TCM,ecoregions,10T
10SEJ,ecoregions,10S
10TEK,ecoregions,10T
10TDM,ecoregions,10T
12RUQ,ecoregions,12R
12RVN,ecoregions,12R
12RVP,ecoregions,12R
12RTR,ecoregions,12R
12QVM,ecoregions,12Q
12RTS,ecoregions,12R
11RQN,ecoregions,11R
12RVQ,ecoregions,12R
12QWM,ecoregions,12Q
11RQP,ecoregions,11R
12RUS,ecoregions,12R
12RWP,ecoregions,12R
12RVR,ecoregions,12R
12RWN,ecoregions,12R
12RTT,ecoregions,12R
12RUR,ecoregions,12R
08WMU,ecoregions,08W
10VCN,ecoregions,10V
07WEN,ecoregions,07W
09VVJ,ecoregions,09V
09WWM,ecoregions,09W
09VWK,ecoregions,09V
09VWL,ecoregions,09V
10VDR,ecoregions,10V
09WVN,ecoregions,09W
07WFP,ecoregions,07W
10VCR,ecoregions,10V
09VVK,ecoregions,09V
07WDP,ecoregions,07W
10WDS,ecoregions,10W
09VVH,ecoregions,09V
09VWH,ecoregions,09V
09WWN,ecoregions,09W
06WXT,ecoregions,06W
08WPT,ecoregions,08W
08WNT,ecoregions,08W
09WXN,ecoregions,09W
10VDN,ecoregions,10V
09VXL,ecoregions,09V
07WEM,ecoregions,07W
08WNV,ecoregions,08W
09VWJ,ecoregions,09V
10VCQ,ecoregions,10V
10VCP,ecoregions,10V
09VXK,ecoregions,09V
08WMV,ecoregions,08W
08WNS,ecoregions,08W
08VNR,ecoregions,08V
08VPQ,ecoregions,08V
08WNA,ecoregions,08W
09WVM,ecoregions,09W
10VDQ,ecoregions,10V
09WWP,ecoregions,09W
09VVL,ecoregions,09V
09WVP,ecoregions,09W
07WDQ,ecoregions,07W
08VPR,ecoregions,08V
08WPS,ecoregions,08W
09VUK,ecoregions,09V
10VDP,ecoregions,10V
08WMA,ecoregions,08W
08WNU,ecoregions,08W
07WDN,ecoregions,07W
07WEQ,ecoregions,07W
09VXH,ecoregions,09V
07WFS,ecoregions,07W
09VUL,ecoregions,09V
07WDM,ecoregions,07W
06WXU,ecoregions,06W
07WEP,ecoregions,07W
07WFQ,ecoregions,07W
08WMS,ecoregions,08W
09WXM,ecoregions,09W
09VXJ,ecoregions,09V
08WPU,ecoregions,08W
08WMT,ecoregions,08W
07WFN,ecoregions,07W
08WMB,ecoregions,08W
07WFM,ecoregions,07W
28XER,ecoregions,28X
21XVE,ecoregions,21X
24XWS,ecoregions,24X
20XML,ecoregions,20X
21XWL,ecoregions,21X
20XMR,ecoregions,20X
27XWL,ecoregions,27X
28XEQ,ecoregions,28X
19XEH,ecoregions,19X
25XDL,ecoregions,25X
18XWM,ecoregions,18X
28XDP,ecoregions,28X
23XNN,ecoregions,23X
26XNP,ecoregions,26X
28XDR,ecoregions,28X
26XMQ,ecoregions,26X
19XEJ,ecoregions,19X
20XMM,ecoregions,20X
20XNR,ecoregions,20X
28XES,ecoregions,28X
26XNS,ecoregions,26X
20XNK,ecoregions,20X
27XVL,ecoregions,27X
19XDE,ecoregions,19X
21XVD,ecoregions,21X
26XMR,ecoregions,26X
19XEK,ecoregions,19X
22XDR,ecoregions,22X
19XDF,ecoregions,19X
19XEL,ecoregions,19X
29XMK,ecoregions,29X
22XES,ecoregions,22X
19XEG,ecoregions,19X
24XVR,ecoregions,24X
20XNP,ecoregions,20X
18XWL,ecoregions,18X
19XDH,ecoregions,19X
23XML,ecoregions,23X
23XNL,ecoregions,23X
22XET,ecoregions,22X
26XNR,ecoregions,26X
19XDG,ecoregions,19X
20XNS,ecoregions,20X
19XEE,ecoregions,19X
22XER,ecoregions,22X
27XVJ,ecoregions,27X
26XNQ,ecoregions,26X
27XVK,ecoregions,27X
29XML,ecoregions,29X
25XEL,ecoregions,25X
19XEF,ecoregions,19X
21XWM,ecoregions,21X
24XWT,ecoregions,24X
27XWM,ecoregions,27X
25XEK,ecoregions,25X
23XNM,ecoregions,23X
20XMQ,ecoregions,20X
25XEN,ecoregions,25X
21XWN,ecoregions,21X
18XWN,ecoregions,18X
20XMN,ecoregions,20X
21XVL,ecoregions,21X
20XMP,ecoregions,20X
20XMK,ecoregions,20X
25XEM,ecoregions,25X
24XWR,ecoregions,24X
20XNQ,ecoregions,20X
27XWJ,ecoregions,27X
21XVJ,ecoregions,21X
26XNT,ecoregions,26X
27XWK,ecoregions,27X
28XDQ,ecoregions,28X
21XVK,ecoregions,21X
11SKC,ecoregions,11S
11TPG,ecoregions,11T
12TUL,ecoregions,12T
12STH,ecoregions,12S
11TNH,ecoregions,11T
11SPA,ecoregions,11S
11TPF,ecoregions,11T
11TQF,ecoregions,11T
11TLH,ecoregions,11T
12TUK,ecoregions,12T
11SLC,ecoregions,11S
11SNC,ecoregions,11S
11SMC,ecoregions,11S
11TNF,ecoregions,11T
12STJ,ecoregions,12S
11SNA,ecoregions,11S
11SLB,ecoregions,11S
11TNG,ecoregions,11T
11SNB,ecoregions,11S
11SPD,ecoregions,11S
11SQD,ecoregions,11S
11SLD,ecoregions,11S
11SQC,ecoregions,11S
